Time,Time Code,Country Name,Country Code,Gender,Labor force participation rate  ,Unemployment with advanced education  ,Unemployment with intermediate education  ,Unemployment  ,Unemployment youth  ,Life expectancy at birth  ,Literacy rate adult  ,Literacy rate youth  ,Labor force with advanced education  ,Labor force with basic education  ,Labor force with intermediate education  ,Primary completion rate  ,School enrollment primary  ,School enrollment secondary  ,School enrollment tertiary  
2016-01-01,YR2016,Italy,ITA,male,58.7179985046387,6.74910020828247,11.0777997970581,10.8999996185303,36.5960006713867,80.3,0.0,0.0,74.7969970703125,34.4029006958008,64.2109985351563,0.0,0.0,0.0,0.0
2016-01-01,YR2016,Kuwait,KWT,male,84.6669998168945,0.0,0.0,1.29100000858307,7.6399998664856,73.799,0.0,0.0,0.0,0.0,0.0,97.3590316772461,98.7596282958984,0.0,0.0
2016-01-01,YR2016,Malaysia,MYS,male,77.1380004882813,4.05000019073486,4.09999990463257,3.12199997901917,10.0799999237061,73.161,0.0,0.0,69.25,69.0899963378906,66.9199981689453,99.6263809204102,103.146347045898,82.6094818115234,40.2602310180664
2016-01-01,YR2016,Mexico,MEX,male,79.0899963378906,4.96339988708496,4.82229995727539,3.84699988365173,7.14300012588501,74.715,0.0,0.0,79.1174011230469,57.3009986877441,63.4109001159668,100.56273651123,103.652069091797,93.3290481567383,36.4577407836914
2016-01-01,YR2016,Netherlands,NLD,male,69.5429992675781,3.5058000087738,6.03900003433228,5.57600021362305,11.3990001678467,79.9,0.0,0.0,80.029296875,44.7597007751465,69.8466033935547,0.0,103.283332824707,131.62858581543,75.5978393554688
2016-01-01,YR2016,Nigeria,NGA,male,59.9179992675781,0.0,0.0,7.67399978637695,11.6269998550415,52.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,YR2016,New Zealand,NZL,male,74.9980010986328,0.0,0.0,4.76100015640259,13.1230001449585,79.91,0.0,0.0,0.0,0.0,0.0,0.0,98.4601364135742,111.013999938965,68.1539688110352
2016-01-01,YR2016,Norway,NOR,male,67.8280029296875,3.02679991722107,4.13369989395142,5.36299991607666,12.8970003128052,80.9,0.0,0.0,84.4117965698242,51.0243988037109,70.1313018798828,101.132308959961,100.336219787598,115.942596435547,65.4053802490234
2016-01-01,YR2016,Pakistan,PAK,male,82.7539978027344,0.0,0.0,3.03900003433228,6.33199977874756,65.514,0.0,0.0,0.0,0.0,0.0,77.6243209838867,105.165229797363,50.7216415405273,10.3861398696899
2016-01-01,YR2016,Peru,PER,male,84.1849975585938,4.91249990463257,8.20040035247803,3.49799990653992,8.65299987792969,72.366,97.1884613037109,99.0888671875,85.1297988891602,53.7840003967285,71.5625991821289,102.512626647949,102.969802856445,98.1613464355469,0.0
2016-01-01,YR2016,Poland,POL,male,65.431999206543,3.26379990577698,6.91450023651123,6.10599994659424,17.363000869751,73.5,0.0,0.0,80.4114990234375,17.8780002593994,59.6702003479004,99.2732162475586,109.589866638184,108.535919189453,53.2014198303223
2016-01-01,YR2016,Qatar,QAT,male,94.7389984130859,0.0,0.0,0.0560000017285347,0.180999994277954,77.411,0.0,0.0,0.0,0.0,0.0,94.1950531005859,103.977470397949,85.8237075805664,6.38084983825684
2016-01-01,YR2016,Philippines,PHL,male,75.1650009155273,7.51000022888184,9.02999973297119,2.60199999809265,6.7649998664856,65.812,0.0,0.0,63.2999992370605,63.1100006103516,74.5500030517578,0.0,0.0,0.0,0.0
2016-01-01,YR2016,Russian Federation,RUS,male,72.1330032348633,5.43249988555908,5.00360012054443,5.7480001449585,16.011999130249,66.51,0.0,0.0,71.3326034545898,29.0492000579834,76.1316986083984,0.0,101.826530456543,105.558029174805,74.7208862304688
2016-01-01,YR2016,Saudi Arabia,SAU,male,79.3219985961914,0.0,0.0,2.55999994277954,18.2369995117188,73.271,0.0,0.0,79.6500015258789,48.4300003051758,52.3300018310547,120.615097045898,117.262977600098,0.0,66.5048675537109
2016-01-01,YR2016,Singapore,SGP,male,77.0019989013672,0.0,0.0,1.75399994850159,3.02500009536743,80.6,98.7345275878906,99.9131927490234,0.0,0.0,0.0,100.367797851563,100.85034942627,108.58553314209,0.0
2016-01-01,YR2016,Spain,ESP,male,64.2289962768555,11.6719999313354,19.1613998413086,18.1219997406006,44.189998626709,80.1,98.8359680175781,99.6375732421875,80.8382034301758,49.9855003356934,67.2842025756836,96.7900772094727,103.321350097656,127.51294708252,83.5089416503906
2016-01-01,YR2016,Sweden,SWE,male,67.3570022583008,4.03499984741211,5.65990018844604,7.35699987411499,20.318000793457,80.4,0.0,0.0,83.5401000976563,47.1172981262207,76.3843994140625,0.0,0.0,0.0,0.0
2016-01-01,YR2016,Switzerland,CHE,male,74.427001953125,3.32399988174438,4.82550001144409,4.84100008010864,8.7519998550415,80.8,0.0,0.0,81.038200378418,51.5099983215332,67.133903503418,95.8133697509766,104.757057189941,104.19645690918,57.3030014038086
2016-01-01,YR2016,Thailand,THA,male,77.4670028686523,1.5436999797821,0.948000013828278,0.897000014781952,3.88700008392334,71.581,0.0,0.0,84.2268981933594,70.0353012084961,71.7807006835938,0.0,0.0,0.0,0.0
2016-01-01,YR2016,Turkey,TUR,male,72.161003112793,11.8337001800537,12.4444999694824,9.55799961090088,17.2800006866455,72.498,0.0,0.0,79.5363006591797,50.0951995849609,59.6178016662598,0.0,0.0,0.0,0.0
2016-01-01,YR2016,Ukraine,UKR,male,63.189998626709,8.17000007629395,10.7399997711182,10.6199998855591,22.7880001068115,66.73,0.0,0.0,72.5100021362305,19.8700008392334,58.4599990844727,0.0,0.0,0.0,0.0
2016-01-01,YR2016,United Arab Emirates,ARE,male,92.5510025024414,0.0,0.0,1.22500002384186,3.81399989128113,76.565,0.0,0.0,0.0,0.0,0.0,0.0,112.782608032227,98.6345977783203,26.6817302703857
2016-01-01,YR2016,United Kingdom,GBR,male,68.1750030517578,2.92720007896423,5.3452000617981,4.92700004577637,14.7620000839233,79.2,0.0,0.0,83.7750015258789,58.5559997558594,74.2388000488281,0.0,0.0,0.0,0.0
2016-01-01,YR2016,United States,USA,male,68.5579986572266,2.90759992599487,6.47130012512207,4.93900012969971,11.3299999237061,76.3,0.0,0.0,73.5598983764648,41.2580986022949,57.4766998291016,0.0,0.0,0.0,0.0
2016-01-01,YR2016,Vietnam,VNM,male,83.4800033569336,4.62669992446899,2.66729998588562,2.23300004005432,6.91699981689453,71.532,0.0,0.0,87.5318984985352,78.9385986328125,75.4571990966797,104.528213500977,109.827659606934,0.0,25.3230094909668
2016-01-01,YR2016,"Hong Kong SAR, China",HKG,male,68.3430023193359,2.42000007629395,3.99000000953674,3.6710000038147,11.2150001525879,81.3,0.0,0.0,75.2099990844727,46.3699989318848,67.2300033569336,105.093757629395,108.313056945801,104.380302429199,67.1571502685547
2016-01-01,YR2016,Kazakhstan,KAZ,male,77.2269973754883,0.0,0.0,4.13199996948242,3.95499992370605,68.1,0.0,0.0,0.0,0.0,0.0,109.702499389648,108.880630493164,110.917900085449,41.2975196838379
2016-01-01,YR2016,Morocco,MAR,male,74.2969970703125,0.0,0.0,9.21300029754639,19.2089996337891,74.642,0.0,0.0,0.0,0.0,0.0,95.2654876708984,113.033248901367,0.0,33.1562614440918
2016-01-01,YR2016,Czech Republic,CZE,male,68.6330032348633,1.87150001525879,3.49690008163452,3.37800002098084,9.90299987792969,75.6,0.0,0.0,75.6797027587891,21.4766998291016,63.5442008972168,0.0,0.0,0.0,0.0
2016-01-01,YR2016,Hungary,HUN,male,64.568000793457,1.80270004272461,4.75969982147217,5.11499977111816,12.8699998855591,72.3,0.0,0.0,73.4492034912109,27.1166000366211,63.8176002502441,98.7786712646484,102.014068603516,102.283309936523,42.8479309082031
2016-01-01,YR2016,Portugal,PRT,male,64.2180023193359,8.35599994659424,12.2495002746582,10.9720001220703,27.3169994354248,78.2,0.0,0.0,82.763298034668,50.9528999328613,74.6224975585938,0.0,107.079978942871,119.062271118164,59.4798583984375
2016-01-01,YR2016,Romania,ROU,male,63.4609985351563,3.12630009651184,6.2221999168396,6.59700012207031,19.7649993896484,71.5,0.0,0.0,81.5861968994141,31.6763000488281,62.5679016113281,91.779670715332,90.0041885375977,89.2833404541016,43.0401916503906
2016-01-01,YR2016,South Africa,ZAF,male,62.0359992980957,10.7453002929688,27.2574996948242,24.5540008544922,48.6119995117188,59.231,0.0,0.0,83.0839004516602,47.225399017334,69.0045013427734,0.0,0.0,0.0,0.0
2016-01-01,YR2016,"Egypt, Arab Rep.",EGY,male,73.5690002441406,20.6326999664307,15.8655004501343,8.62899971008301,30.6149997711182,69.301,0.0,0.0,77.7923965454102,26.6791000366211,52.5340995788574,93.2441329956055,103.585441589355,86.6753463745117,34.0430183410645
2015-01-01,YR2015,Algeria,DZA,male,67.4199981689453,0.0,0.0,9.9680004119873,26.8120002746582,74.667,0.0,0.0,0.0,0.0,0.0,105.535331726074,118.535926818848,0.0,28.8295402526855
2015-01-01,YR2015,Argentina,ARG,male,73.4390029907227,0.0,0.0,6.40100002288818,18.1940002441406,72.594,98.0400009155273,99.129997253418,0.0,0.0,0.0,102.051376342773,110.103813171387,104.037162780762,65.2680892944336
2015-01-01,YR2015,Australia,AUS,male,71.1640014648438,0.0,0.0,6.05100011825562,14.2700004577637,80.4,0.0,0.0,0.0,0.0,0.0,0.0,102.219207763672,168.904083251953,98.4502182006836
2015-01-01,YR2015,Austria,AUT,male,65.9940032958984,3.87319993972778,5.43669986724854,6.08400011062622,11.039999961853,78.8,0.0,0.0,76.8852005004883,36.3577995300293,63.8912010192871,100.572273254395,102.226173400879,101.87345123291,73.6084594726563
2015-01-01,YR2015,Belgium,BEL,male,59.1430015563965,4.59149980545044,8.69859981536865,9.08800029754639,23.7889995574951,78.7,0.0,0.0,74.9222030639648,29.3747005462646,60.3442993164063,0.0,103.238479614258,153.640625,64.7667007446289
2015-01-01,YR2015,Bangladesh,BGD,male,80.4580001831055,0.0,0.0,3.31299996376038,10.1549997329712,70.586,0.0,0.0,0.0,0.0,0.0,89.8599395751953,115.504203796387,59.6583290100098,0.0
2015-01-01,YR2015,Brazil,BRA,male,75.4229965209961,5.08400011062622,11.4986000061035,7.22499990463257,16.9489994049072,71.644,0.0,0.0,81.436897277832,59.6393013000488,75.0689010620117,0.0,116.769859313965,97.2167205810547,42.3832092285156
2015-01-01,YR2015,Canada,CAN,male,70.4540023803711,5.23159980773926,8.33119964599609,7.46000003814697,15.0139999389648,80.23,0.0,0.0,75.7456970214844,44.8879013061523,63.6772994995117,0.0,102.409660339355,110.437156677246,0.0
2015-01-01,YR2015,China,CHN,male,76.7279968261719,0.0,0.0,5.07299995422363,11.8699998855591,74.641,0.0,0.0,0.0,0.0,0.0,0.0,99.1811676025391,0.0,41.6600914001465
2015-01-01,YR2015,Colombia,COL,male,82.8440017700195,10.2548999786377,9.83250045776367,6.21700000762939,12.8199996948242,70.664,94.0631713867188,98.1551818847656,79.4865036010742,63.260799407959,74.9141998291016,101.152908325195,115.440757751465,94.7827072143555,51.5397987365723
2015-01-01,YR2015,Denmark,DNK,male,66.4410018920898,4.78840017318726,5.32140016555786,5.92500019073486,11.5279998779297,78.8,0.0,0.0,77.1270980834961,43.2066993713379,66.7309036254883,99.1555633544922,102.126487731934,127.325332641602,68.7028198242188
2015-01-01,YR2015,Ethiopia,ETH,male,88.2959976196289,0.0,0.0,2.98200011253357,4.89400005340576,63.2,0.0,0.0,0.0,0.0,0.0,55.3880310058594,106.762588500977,35.8294410705566,0.0
2015-01-01,YR2015,Finland,FIN,male,62.2879981994629,5.95149993896484,10.2428998947144,9.88199996948242,25.011999130249,78.7,0.0,0.0,74.8211975097656,27.2726993560791,66.8593978881836,99.3425979614258,100.847862243652,142.936904907227,79.8526611328125
2015-01-01,YR2015,France,FRA,male,60.7039985656738,6.29960012435913,10.8049001693726,10.7910003662109,25.6380004882813,79.2,0.0,0.0,77.5150985717773,30.8159008026123,62.350700378418,0.0,107.53466796875,110.604698181152,58.0885887145996
2015-01-01,YR2015,Germany,DEU,male,66.2160034179688,2.32220005989075,4.23789978027344,4.96700000762939,7.87099981307983,78.3,0.0,0.0,73.3419036865234,37.219898223877,63.6841011047363,100.688362121582,102.664070129395,103.394523620605,66.9151382446289
2015-01-01,YR2015,Greece,GRC,male,61.0530014038086,19.8544006347656,27.6158008575439,21.7700004577637,45.2779998779297,78.5,0.0,0.0,76.2695007324219,34.7449989318848,60.6531982421875,95.5501937866211,95.4771423339844,102.645950317383,0.0
2015-01-01,YR2015,India,IND,male,79.0910034179688,0.0,0.0,3.26399993896484,10.048999786377,66.857,0.0,0.0,0.0,0.0,0.0,95.4186477661133,102.712509155273,73.5457000732422,27.0040092468262
2015-01-01,YR2015,Iraq,IRQ,male,74.7099990844727,0.0,0.0,7.08900022506714,14.3660001754761,67.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,YR2015,Ireland,IRL,male,68.1129989624023,5.62449979782104,12.1117000579834,10.7829999923706,23.5400009155273,79.6,0.0,0.0,81.6427993774414,32.5499000549316,67.8405990600586,0.0,101.20182800293,125.883247375488,80.8402633666992
2015-01-01,YR2015,Indonesia,IDN,male,82.7190017700195,5.44360017776489,8.47560024261475,4.56199979782104,16.82200050354,67.004,97.1065216064453,99.7017593383789,85.6206970214844,61.7112007141113,70.7789993286133,104.769248962402,105.751312255859,86.8642501831055,21.8623294830322
2015-01-01,YR2015,Israel,ISR,male,69.5059967041016,0.0,0.0,5.12799978256226,8.94999980926514,80.1,0.0,0.0,0.0,0.0,0.0,107.542808532715,104.150077819824,101.990173339844,54.5714912414551
2015-01-01,YR2015,Japan,JPN,male,70.7600021362305,2.72000002861023,4.01999998092651,3.56100010871887,5.93699979782104,80.75,0.0,0.0,77.5599975585938,0.0,53.7099990844727,0.0,98.6448211669922,101.849349975586,65.1022186279297
2015-01-01,YR2015,"Korea, Rep.",KOR,male,73.1080017089844,3.60999989509583,4.05000019073486,3.6800000667572,10.9589996337891,79.0,0.0,0.0,77.870002746582,38.7799987792969,65.0899963378906,98.3713073730469,97.3691711425781,100.128952026367,104.597999572754
2015-01-01,YR2015,Italy,ITA,male,58.4160003662109,7.09730005264282,11.3875999450684,11.3280000686646,38.9959983825684,80.3,0.0,0.0,74.2526016235352,34.0479011535645,64.0192031860352,100.561126708984,101.560989379883,104.33080291748,53.554271697998
2015-01-01,YR2015,Kuwait,KWT,male,85.5220031738281,0.0,0.0,1.25100004673004,7.68699979782104,73.7,96.3922500610352,99.1506805419922,0.0,0.0,0.0,0.0,100.381446838379,93.9781036376953,0.0
2015-01-01,YR2015,Malaysia,MYS,male,77.3679962158203,3.57999992370605,3.72000002861023,2.91300010681152,10.0220003128052,73.008,0.0,0.0,69.3300018310547,68.9499969482422,67.2699966430664,102.929992675781,103.378440856934,81.5435180664063,36.4469184875488
2015-01-01,YR2015,Mexico,MEX,male,79.3140029907227,4.9524998664856,5.35330009460449,4.26000022888184,7.83799982070923,74.516,95.5493316650391,98.8735122680664,79.0083999633789,57.8707008361816,63.3771018981934,100.865707397461,103.789413452148,91.9104919433594,30.7611694335938
2015-01-01,YR2015,Netherlands,NLD,male,70.0830001831055,3.85929989814758,6.9871997833252,6.53000020980835,11.3269996643066,79.9,0.0,0.0,80.5399017333984,45.4546012878418,69.9859008789063,0.0,102.715431213379,132.551879882813,75.2432708740234
2015-01-01,YR2015,Nigeria,NGA,male,59.7859992980957,0.0,0.0,4.68200016021729,7.16200017929077,52.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,YR2015,New Zealand,NZL,male,74.1350021362305,0.0,0.0,4.92899990081787,13.7489995956421,79.73,0.0,0.0,0.0,0.0,0.0,0.0,97.6888122558594,111.53328704834,67.3327865600586
2015-01-01,YR2015,Norway,NOR,male,68.427001953125,2.60770010948181,3.91319990158081,4.56400012969971,11.1239995956421,80.5,0.0,0.0,85.0146026611328,50.7210998535156,71.0115966796875,98.053596496582,100.043571472168,114.702911376953,63.8328399658203
2015-01-01,YR2015,Pakistan,PAK,male,81.161003112793,16.7861995697021,6.12430000305176,2.82200002670288,5.875,65.379,0.0,0.0,69.0133972167969,51.9678001403809,47.3450012207031,77.608642578125,99.3689193725586,49.2964706420898,10.5655899047852
2015-01-01,YR2015,Peru,PER,male,84.2239990234375,4.61609983444214,7.94029998779297,3.03200006484985,7.14599990844727,72.13,97.1063766479492,99.2396697998047,84.9515991210938,54.1962013244629,71.3886032104492,99.0013275146484,101.690391540527,95.7181091308594,0.0
2015-01-01,YR2015,Poland,POL,male,65.0820007324219,3.95619988441467,8.36559963226318,7.32800006866455,20.5739994049072,73.5,0.0,0.0,80.4207000732422,18.9859008789063,59.9435997009277,98.3417129516602,104.57698059082,108.295501708984,53.2892799377441
2015-01-01,YR2015,Qatar,QAT,male,95.0490036010742,0.0,0.0,0.0579999983310699,0.230000004172325,77.251,0.0,0.0,0.0,0.0,0.0,90.414306640625,102.428329467773,81.9662933349609,6.31872987747192
2015-01-01,YR2015,Philippines,PHL,male,75.359001159668,8.46000003814697,10.2799997329712,2.90100002288818,7.53599977493286,65.684,0.0,0.0,63.1599998474121,63.4700012207031,74.3300018310547,98.7757263183594,114.609649658203,84.8153762817383,0.0
2015-01-01,YR2015,Russian Federation,RUS,male,71.9329986572266,5.34989976882935,5.08860015869141,5.81799983978271,15.6560001373291,65.9,0.0,0.0,70.7739028930664,29.2924003601074,76.3848037719727,100.60099029541,100.297943115234,105.452278137207,72.995246887207
2015-01-01,YR2015,Saudi Arabia,SAU,male,79.1539993286133,0.0,0.0,2.46300005912781,20.2810001373291,73.114,0.0,0.0,0.0,0.0,0.0,118.259353637695,120.197052001953,0.0,60.274040222168
2015-01-01,YR2015,Singapore,SGP,male,77.3079986572266,3.72000002861023,4.07999992370605,1.64600002765656,2.83500003814697,80.5,98.5595703125,99.7351531982422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,YR2015,Spain,ESP,male,64.7030029296875,13.1888999938965,21.5729007720947,20.7789993286133,48.798999786377,80.1,98.7708892822266,99.6187515258789,81.2798004150391,50.7654991149902,68.4112014770508,98.536506652832,103.84969329834,129.634094238281,82.2311477661133
2015-01-01,YR2015,Sweden,SWE,male,67.3059997558594,4.26410007476807,6.2234001159668,7.53399991989136,20.9669990539551,80.4,0.0,0.0,83.3932037353516,47.3077011108398,76.9694976806641,103.518051147461,120.493408203125,131.513946533203,49.5876617431641
2015-01-01,YR2015,Switzerland,CHE,male,74.2259979248047,3.51909995079041,4.49130010604858,4.7020001411438,9.2180004119873,80.8,0.0,0.0,80.5916976928711,51.4109001159668,67.0906982421875,94.3587188720703,104.089752197266,102.915283203125,56.7205696105957
2015-01-01,YR2015,Thailand,THA,male,77.7610015869141,1.35669994354248,0.877699971199036,0.596000015735626,2.61899995803833,71.368,94.6591186523438,98.0028762817383,85.1675033569336,70.3380966186523,72.4757995605469,92.9474029541016,103.494789123535,122.999282836914,37.7646293640137
2015-01-01,YR2015,Turkey,TUR,male,71.7070007324219,10.7737998962402,11.2915000915527,9.18900012969971,16.5069999694824,72.231,98.5756225585938,99.8060989379883,79.5858001708984,49.6053009033203,59.057300567627,93.0787582397461,103.641250610352,104.390716552734,101.802627563477
2015-01-01,YR2015,Ukraine,UKR,male,63.306999206543,8.23999977111816,10.0500001907349,10.0959997177124,22.9120006561279,66.37,0.0,0.0,73.5400009155273,20.5799999237061,58.3699989318848,0.0,0.0,0.0,0.0
2015-01-01,YR2015,United Arab Emirates,ARE,male,93.2949981689453,0.0,0.0,1.42200005054474,4.45300006866455,76.414,0.0,0.0,0.0,0.0,0.0,103.478187561035,112.813667297363,0.0,23.6797199249268
2015-01-01,YR2015,United Kingdom,GBR,male,68.1869964599609,2.94339990615845,5.96799993515015,5.45300006866455,16.1749992370605,79.2,0.0,0.0,83.7657012939453,56.8886985778809,74.1857986450195,102.405166625977,101.966941833496,123.576797485352,49.1863594055176
2015-01-01,YR2015,United States,USA,male,68.4290008544922,3.03229999542236,7.08680009841919,5.36700010299683,12.6300001144409,76.3,0.0,0.0,73.8436965942383,41.0429000854492,57.3680000305176,0.0,99.1635894775391,96.6930999755859,0.0
2015-01-01,YR2015,Vietnam,VNM,male,83.9039993286133,4.6072998046875,2.64070010185242,2.23499989509583,6.37200021743774,71.299,0.0,0.0,87.7605972290039,79.9066009521484,75.040397644043,104.212631225586,109.131057739258,0.0,28.7801609039307
2015-01-01,YR2015,"Hong Kong SAR, China",HKG,male,68.4359970092773,2.44000005722046,3.8199999332428,3.43600010871887,11.4230003356934,81.4,0.0,0.0,75.5400009155273,46.5099983215332,67.5800018310547,105.982971191406,110.459938049316,102.877990722656,64.9370498657227
2015-01-01,YR2015,Kazakhstan,KAZ,male,77.0429992675781,0.0,0.0,4.10699987411499,3.93099999427795,67.5,0.0,0.0,0.0,0.0,0.0,113.12255859375,110.604553222656,107.604629516602,40.3059310913086
2015-01-01,YR2015,Morocco,MAR,male,74.3310012817383,0.0,0.0,9.41300010681152,20.8479995727539,74.406,0.0,0.0,0.0,0.0,0.0,96.8638381958008,112.200881958008,0.0,28.9443302154541
2015-01-01,YR2015,Czech Republic,CZE,male,68.2409973144531,2.37350010871887,4.70230007171631,4.23600006103516,11.3219995498657,75.7,0.0,0.0,75.6195983886719,20.6270999908447,63.3142013549805,95.996940612793,99.3189926147461,104.559867858887,53.7792015075684
2015-01-01,YR2015,Hungary,HUN,male,63.3800010681152,2.41680002212524,6.40059995651245,6.61800003051758,18.1900005340576,72.3,0.0,0.0,72.7125015258789,25.9416999816895,63.4765014648438,96.9476318359375,102.480590820313,102.707389831543,43.4796409606934
2015-01-01,YR2015,Portugal,PRT,male,64.1630020141602,9.24219989776611,13.9406995773315,12.1520004272461,29.6529998779297,78.1,0.0,0.0,82.1976013183594,52.2144012451172,74.6608963012695,0.0,108.454460144043,120.042518615723,57.5895309448242
2015-01-01,YR2015,Romania,ROU,male,64.2259979248047,4.11240005493164,7.22270011901855,7.53900003433228,20.4479999542236,71.5,0.0,0.0,81.8358993530273,33.6668014526367,63.6310005187988,93.9010009765625,91.1252593994141,91.1951370239258,42.1562690734863
