Time,Time Code,Country Name,Country Code,gender,employer_pct,industry_pct,service_pct,agriculture_pct,laborforce_pct,advance_education_pct,intermediate_education_pct,basic_education_pct,wages_and_salaries_pct,Laborforce_pop_total,Population_total,Population_density
2001-01-01,YR2001,Europe & Central Asia (excluding high income),ECA,female,1.96982342274479,26.6480482355726,48.576628509457,24.4218895192617,49.5122610136859,0.0,0.0,0.0,75.002044784076,176762930.0,392446165.0,17.3428805619564
2001-01-01,YR2001,East Asia & Pacific (excluding high income),EAP,female,0.713731330791716,25.0520259483062,30.1047476692458,42.8617689114665,66.6177966727236,0.0,0.0,0.0,40.9996213659658,1011022039.0,1833033752.0,115.176598918647
2002-01-01,YR2002,United States,USA,female,2.27600002288818,21.6580009460449,76.6149978637695,2.39800000190735,58.5909996032715,84.0994033813477,72.2129974365234,52.4550018310547,91.7910003662109,148568133.0,287625193.0,31.3935499327652
2002-01-01,YR2002,United Kingdom,GBR,female,1.61699998378754,23.9109992980957,74.7030029296875,1.97500002384186,53.9490013122559,91.7547988891602,85.7003021240234,74.8195037841797,92.5199966430664,29588702.0,59370479.0,245.40354234696
2002-01-01,YR2002,European Union,EUU,female,2.68464578857681,28.781898673543,64.1853332138934,7.6098192749974,47.8124824119472,81.9320670925879,75.1739755527597,52.1107667237199,86.1491878402407,229848485.0,490390251.0,115.652813680887
2002-01-01,YR2002,Europe & Central Asia,ECS,female,2.46921305357667,27.7734269794395,58.8697151625896,13.4250664069323,48.7282227556279,0.0,0.0,0.0,82.2007709805818,399949606.0,865196877.0,31.5224420595421
2002-01-01,YR2002,Canada,CAN,female,2.95900011062622,22.5310001373291,74.6999969482422,3.81699991226196,60.125,82.3914031982422,77.6688003540039,60.8672981262207,88.4609985351563,16944708.0,31362000.0,3.44883328879608
2002-01-01,YR2002,Colombia,COL,female,2.96300005912781,19.7590007781982,59.693000793457,28.2089996337891,44.7770004272461,0.0,0.0,0.0,53.931999206543,18049380.0,41572491.0,37.4695727805318
2002-01-01,YR2002,Mexico,MEX,female,1.90699994564056,25.011999130249,57.4640007019043,23.1420001983643,38.9220008850098,0.0,0.0,0.0,63.2019996643066,41578562.0,104355608.0,53.6822490290388
2002-01-01,YR2002,Latin America & Caribbean,LCN,female,2.61425574445927,21.1153678651229,58.4322325089232,24.9985040348574,48.062579980329,0.0,0.0,0.0,61.194088417501,234722105.0,539372044.0,26.9124434659707
2002-01-01,YR2002,North America,NAC,female,2.3454723549694,21.7457713963084,76.4224656205682,2.53925205825836,58.745673541685,83.9231413460356,72.7760248506938,53.3231331587329,91.452284460911,165512841.0,319050105.0,17.4769496611428
2002-01-01,YR2002,East Asia & Pacific,EAS,female,0.828891411920452,25.417588800255,34.7303449735846,37.8200627772294,63.8779494097399,0.0,0.0,0.0,45.3980173775903,1141835723.0,2082953527.0,85.411840851498
2002-01-01,YR2002,South Asia,SAS,female,0.290067436624414,16.3181809030233,25.8852039863646,52.2623967440517,33.1279876987238,0.0,0.0,0.0,11.172617730427,549881583.0,1437568227.0,301.171154933945
2002-01-01,YR2002,Europe & Central Asia (excluding high income),ECA,female,2.09078658400975,26.8565345529979,49.818656715175,22.8581789205587,49.585162561412,0.0,0.0,0.0,75.6866139426502,177158787.0,392134307.0,17.329999644238
2002-01-01,YR2002,East Asia & Pacific (excluding high income),EAP,female,0.738139818157116,25.048252804158,31.1526477664602,41.7339046773687,65.9560262718598,0.0,0.0,0.0,41.7779045166579,1022540762.0,1849372898.0,116.207200890321
2003-01-01,YR2003,United States,USA,female,2.25399994850159,21.2789993286133,77.0380020141602,2.34299993515015,58.4580001831055,83.2186965942383,71.5519027709961,52.6977996826172,91.7310028076172,149183847.0,290107933.0,31.6645346171981
2003-01-01,YR2003,United Kingdom,GBR,female,1.64900004863739,23.3409996032715,75.411003112793,1.81099998950958,53.9080009460449,92.1703033447266,85.2188034057617,75.6735000610352,92.1070022583008,29868748.0,59647577.0,246.548906708552
2003-01-01,YR2003,European Union,EUU,female,2.70724392738435,28.2058665961571,64.9410638485009,7.51843895745339,48.1371349855188,81.7556435906437,74.7070568314826,52.065101738303,86.3233328930955,231914512.0,492200117.0,116.067057832838
2003-01-01,YR2003,Europe & Central Asia,ECS,female,2.45686764984775,27.6291580516947,59.3974818356809,13.1793939038808,48.7510571800801,0.0,0.0,0.0,82.5846526749603,402243420.0,867457664.0,31.6042089898343
2003-01-01,YR2003,Canada,CAN,female,2.87400007247925,22.2730007171631,74.9680023193359,3.84899997711182,61.1419982910156,82.5990982055664,77.1352996826172,61.0535011291504,88.5670013427734,17361674.0,31676000.0,3.48336340972848
2003-01-01,YR2003,Colombia,COL,female,2.66300010681152,19.3159999847412,59.439998626709,28.8619995117188,46.3110008239746,0.0,0.0,0.0,50.5989990234375,18695610.0,42152151.0,37.9920243352862
2003-01-01,YR2003,Mexico,MEX,female,1.72599995136261,25.0580005645752,58.6100006103516,21.7889995574951,38.451000213623,0.0,0.0,0.0,63.1160011291504,41975188.0,105640453.0,54.3431945266082
2003-01-01,YR2003,Latin America & Caribbean,LCN,female,2.53198838772739,21.0532406914583,58.919072575841,24.5056095328009,48.48911641756,0.0,0.0,0.0,61.3559365825167,239922630.0,546478662.0,27.2670208287857
2003-01-01,YR2003,North America,NAC,female,2.31836129910575,21.3810571931209,76.8254673529226,2.49616952543406,58.7294579697242,83.1534565862563,72.1398011027879,53.5776051163206,91.4025522158909,166545521.0,321847258.0,17.6301723099037
2003-01-01,YR2003,East Asia & Pacific,EAS,female,0.880458818398735,26.2522712151936,35.2278248999189,36.5801869849697,63.2858637685932,0.0,0.0,0.0,46.6561790602548,1153614184.0,2099545576.0,86.0938190994772
2003-01-01,YR2003,South Asia,SAS,female,0.30618452901994,16.6833676449394,26.3991526038501,51.3675731994237,33.6427837729413,0.0,0.0,0.0,11.43780501351,565895867.0,1462906674.0,306.479570356528
2003-01-01,YR2003,Europe & Central Asia (excluding high income),ECA,female,2.03370318745883,27.2606498151834,50.0038142198296,22.4681660693354,49.0733732559126,0.0,0.0,0.0,76.3341793245758,176995162.0,392280391.0,17.3363683438088
2003-01-01,YR2003,East Asia & Pacific (excluding high income),EAP,female,0.79330917018393,26.0111737327949,31.6907559497125,40.315193098609,65.2653598311637,0.0,0.0,0.0,43.1057843350454,1034092261.0,1865072190.0,117.197220149322
2004-01-01,YR2004,United States,USA,female,2.20799994468689,21.2059993743896,77.1600036621094,2.2960000038147,58.1539993286133,83.0225982666016,71.0419998168945,53.6083984375,91.8150024414063,150258666.0,292805298.0,31.9589450682826
2004-01-01,YR2004,United Kingdom,GBR,female,1.69099998474121,22.3020000457764,76.4219970703125,1.85300004482269,54.3079986572266,91.6617965698242,84.9289016723633,74.2649993896484,92.1050033569336,30142943.0,59987905.0,247.955627660894
2004-01-01,YR2004,European Union,EUU,female,2.51645156760972,27.9552330457829,65.706656723563,7.04064358236311,48.3801209093552,81.618724404675,74.4467825403269,51.378093059564,86.516738371321,233659097.0,494162543.0,116.535593804704
2004-01-01,YR2004,Europe & Central Asia,ECS,female,2.62910977019496,27.576847710083,60.3371264384247,12.3491256670609,48.7178539085122,0.0,0.0,0.0,82.8278576524694,405035593.0,870030756.0,31.6978982303908
2004-01-01,YR2004,Canada,CAN,female,2.96799993515015,22.378999710083,74.9800033569336,3.65700006484985,61.2550010681152,82.1337966918945,77.2116012573242,59.9048004150391,88.6859970092773,17583893.0,31995000.0,3.51844337335088
2004-01-01,YR2004,Colombia,COL,female,2.96000003814697,20.1089992523193,59.5330009460449,27.9090003967285,47.8349990844727,0.0,0.0,0.0,52.0019989013672,19352639.0,42724163.0,38.5075826949076
2004-01-01,YR2004,Mexico,MEX,female,1.92900002002716,24.9409999847412,59.0880012512207,21.3339996337891,40.6529998779297,0.0,0.0,0.0,62.681999206543,43720881.0,106995583.0,55.0402957895008
2004-01-01,YR2004,Latin America & Caribbean,LCN,female,2.59436165700186,21.1757032650169,58.9052934131134,24.4691409333327,49.6740075929941,0.0,0.0,0.0,61.6048255744547,247505846.0,553563090.0,27.6204906492617
2004-01-01,YR2004,North America,NAC,female,2.28759481453472,21.3269488978436,76.9352211194133,2.43447023660241,58.4683174598153,82.9282153978664,71.6971569402296,54.2770206567464,91.487301410816,167842559.0,324864038.0,17.7954257023097
2004-01-01,YR2004,East Asia & Pacific,EAS,female,0.992885334759097,26.2598660119719,36.5751607427571,35.1577555311837,62.730875961875,0.0,0.0,0.0,48.7114539845706,1164961252.0,2115557365.0,86.7507431688103
2004-01-01,YR2004,South Asia,SAS,female,0.320873461351022,17.7533677795257,26.7287101576154,49.6189024073858,34.1674254333086,0.0,0.0,0.0,11.8144923766605,582158681.0,1487975237.0,311.841396879899
2004-01-01,YR2004,Europe & Central Asia (excluding high income),ECA,female,2.6741898786851,27.6082098745804,51.3329775288278,20.8367951519602,48.6769701420493,0.0,0.0,0.0,76.9366741982555,177997713.0,392625999.0,17.3514120334371
2004-01-01,YR2004,East Asia & Pacific (excluding high income),EAP,female,0.911235839370243,26.0775224393188,33.1049128669251,38.7322348250094,64.5849504284123,0.0,0.0,0.0,45.315529762425,1044896178.0,1880346879.0,118.157941992954
2005-01-01,YR2005,United States,USA,female,2.1470000743866,21.048999786377,77.370002746582,2.21000003814697,58.242000579834,83.0075988769531,71.0080032348633,53.7196998596191,92.0199966430664,152118122.0,295516599.0,32.2548765979183
2005-01-01,YR2005,United Kingdom,GBR,female,1.55599999427795,22.2159996032715,76.4069976806641,1.92700004577637,54.7130012512207,91.7098999023438,85.1116027832031,74.8382034301758,92.1630020141602,30589897.0,60401206.0,249.663977183483
2005-01-01,YR2005,European Union,EUU,female,2.42539618542531,27.5811424222488,66.2672237618029,6.85118837855245,48.7813630147635,81.4549198373665,74.5301316387199,51.452121079799,86.7195375070705,236323351.0,496115006.0,117.004034052545
2005-01-01,YR2005,Europe & Central Asia,ECS,female,2.74377571899355,27.3859404199576,60.9142905568104,11.9213025879421,48.9669887230618,0.0,0.0,0.0,82.821265100315,409344298.0,872661616.0,31.7938342751734
2005-01-01,YR2005,Canada,CAN,female,3.06100010871887,22.048999786377,75.2320022583008,3.73399996757507,60.9309997558594,81.7198028564453,76.4536972045898,59.1968994140625,88.4830017089844,17734768.0,32312000.0,3.55330339989729
2005-01-01,YR2005,Colombia,COL,female,3.04800009727478,20.0389995574951,59.2529983520508,28.7910003662109,49.3400001525879,0.0,0.0,0.0,52.6730003356934,20023285.0,43285634.0,39.0136403785489
2005-01-01,YR2005,Mexico,MEX,female,2.11500000953674,25.7189998626709,59.4879989624023,20.0839996337891,41.3199996948242,89.9293975830078,79.081901550293,79.7682037353516,64.6139984130859,44833048.0,108472228.0,55.7999063761928
2005-01-01,YR2005,Latin America & Caribbean,LCN,female,2.74840963356943,21.4744333826893,59.0660474943548,23.871185133825,50.3251826536017,88.2968743509568,83.3776445550787,77.6099823620803,63.7858644371193,253654658.0,560673962.0,27.9752516447587
2005-01-01,YR2005,North America,NAC,female,2.2423762839894,21.151754931661,77.1503121957914,2.36453974194311,58.5149987677938,82.8714583941229,71.5836995365895,54.2987268017937,91.6509100374587,169852890.0,327892753.0,17.9613328710064
2005-01-01,YR2005,East Asia & Pacific,EAS,female,1.09328364443202,26.4696082160344,37.8811218834419,33.7359443590936,62.3028783689678,0.0,0.0,0.0,50.3218170207702,1176127253.0,2131363078.0,87.3989837397841
2005-01-01,YR2005,South Asia,SAS,female,0.348437480923101,18.1906042864959,27.2479187476689,48.3827533161044,34.7543096164035,85.7571029663086,70.6822967529297,80.2269973754883,12.3206141811707,599035788.0,1512670560.0,317.016902378396
2005-01-01,YR2005,Europe & Central Asia (excluding high income),ECA,female,3.05832033505133,27.640803820598,52.0118045266427,19.9895549163031,48.5991103523911,0.0,0.0,0.0,76.679544548962,179248413.0,393027492.0,17.369095434382
2005-01-01,YR2005,East Asia & Pacific (excluding high income),EAP,female,1.02174045070391,26.3863124591442,34.4703249574883,37.1350529578905,64.0381556060869,0.0,0.0,0.0,47.0379534524692,1055259204.0,1895491197.0,119.110040644142
2006-01-01,YR2006,United States,USA,female,2.08400011062622,21.1620006561279,77.2819976806641,2.17700004577637,58.3409996032715,82.8640975952148,70.9737014770508,55.0733985900879,92.0599975585938,153992258.0,298379912.0,32.5673998463204
2006-01-01,YR2006,United Kingdom,GBR,female,1.53600001335144,22.0620002746582,76.5849990844727,1.93400001525879,55.1279983520508,91.9238967895508,85.359001159668,74.6889038085938,91.8489990234375,31037309.0,60846820.0,251.50589013351
2006-01-01,YR2006,European Union,EUU,female,2.46940333878122,27.5154521648436,66.6083695415732,6.5979333034195,49.161096580779,81.3847112724163,74.5392264703191,51.5189035214731,86.9334872289125,238403539.0,497973712.0,117.460675604371
2006-01-01,YR2006,Europe & Central Asia,ECS,female,2.80256698472004,27.4518160061995,61.3561355436392,11.4468003756874,49.2129532480579,0.0,0.0,0.0,83.1315682532327,412276399.0,875343235.0,31.8965125712075
2006-01-01,YR2006,Canada,CAN,female,3.04800009727478,21.5060005187988,75.8379974365234,3.62800002098084,61.1980018615723,81.2317962646484,75.3883972167969,58.2979011535645,88.5770034790039,17912036.0,32570505.0,3.58173081681331
2006-01-01,YR2006,Colombia,COL,female,1.85899996757507,20.2110004425049,60.2840003967285,27.5769996643066,50.8269996643066,0.0,0.0,0.0,63.1119995117188,20681687.0,43835722.0,39.5094384858044
2006-01-01,YR2006,Mexico,MEX,female,2.34699988365173,25.8509998321533,59.939998626709,19.3950004577637,42.5060005187988,90.5899963378906,80.8912963867188,80.1367034912109,64.9530029296875,46406150.0,110092378.0,56.6333383060264
2006-01-01,YR2006,Latin America & Caribbean,LCN,female,2.77161778779766,21.6769305776464,59.728569561317,22.9523654047509,51.2347541159042,88.9395173911047,83.5687907529869,77.194073403653,65.0801936986574,260730560.0,567821716.0,28.3319083763362
2006-01-01,YR2006,North America,NAC,female,2.18482764112869,21.1972710296074,77.133944052038,2.32323627997814,58.6312779747018,82.6909915134681,71.4418813818887,55.4153581253117,91.6957011927601,171904294.0,331014940.0,18.1323602556602
2006-01-01,YR2006,East Asia & Pacific,EAS,female,1.1672672146307,26.727907630773,39.5014664988051,31.9589474251906,61.8987441157262,0.0,0.0,0.0,51.7222509855596,1185885659.0,2147029631.0,88.0408844825223
2006-01-01,YR2006,South Asia,SAS,female,0.383528528377719,19.0006330702757,27.504665999745,47.4459732428497,33.5464989666863,0.0,0.0,0.0,12.8111339919306,603940248.0,1536943534.0,322.103894372867
2006-01-01,YR2006,Europe & Central Asia (excluding high income),ECA,female,3.13314458382637,27.8972364055898,52.5942706417352,19.1865480808166,48.7443849224801,0.0,0.0,0.0,77.194983899228,180252684.0,393571334.0,17.3959224629894
2006-01-01,YR2006,East Asia & Pacific (excluding high income),EAP,female,1.10539545870355,26.672724269855,36.2548359182909,35.1551510824225,63.5357155064047,0.0,0.0,0.0,48.4664235217667,1064090032.0,1910175419.0,120.031950136344
2007-01-01,YR2007,United States,USA,female,2.04900002479553,21.0090007781982,77.5279998779297,2.08200001716614,58.2589988708496,82.7819976806641,70.4040985107422,55.0736999511719,92.2109985351563,155294548.0,301231207.0,32.8786113609374
2007-01-01,YR2007,United Kingdom,GBR,female,1.55099999904633,22.1889991760254,76.4449996948242,1.88900005817413,54.9459991455078,91.5931015014648,85.2771987915039,74.7773971557617,91.7239990234375,31240900.0,61322463.0,253.471925763651
2007-01-01,YR2007,European Union,EUU,female,2.45800654598168,27.5892824060255,66.8271566513564,6.25346232126877,49.382538648982,81.3528792384865,74.4076154748771,51.4538348556689,87.1628259920989,240168822.0,499916647.0,117.92041615864
2007-01-01,YR2007,Europe & Central Asia,ECS,female,2.86874411085303,27.5080886884704,61.8635350298964,10.8397141781949,49.4416725523846,81.4416465804236,74.2360785366533,52.6069261801483,83.3969055686495,416119683.0,878465990.0,32.0106416456315
2007-01-01,YR2007,Canada,CAN,female,2.85599994659424,21.0990009307861,76.4029998779297,3.41599988937378,61.8899993896484,80.8187026977539,75.728401184082,58.5643997192383,88.5370025634766,18274723.0,32887928.0,3.61663736005129
2007-01-01,YR2007,Colombia,COL,female,2.99499988555908,20.2080001831055,61.4140014648438,26.1110000610352,52.2869987487793,0.0,0.0,0.0,56.5229988098145,21357162.0,44374572.0,39.995107706174
2007-01-01,YR2007,Mexico,MEX,female,2.50399994850159,25.9500007629395,60.6689987182617,18.3649997711182,42.9230003356934,90.5078964233398,80.6244964599609,79.6976013183594,64.8280029296875,47576477.0,111836346.0,57.5304642609121
2007-01-01,YR2007,Latin America & Caribbean,LCN,female,2.68066956768939,22.1107397909041,60.289177061621,21.8375784366544,51.3554403875987,88.4042832043787,0.0,78.1696647594052,64.8908780213789,265568487.0,574994397.0,28.6897805866029
2007-01-01,YR2007,North America,NAC,female,2.13475419831914,21.0183502828198,77.4111312683012,2.21787839778155,58.6285055803442,82.5710895991857,70.9760647571897,55.4486903614304,91.8205889705826,173569271.0,334184023.0,18.3059565127841
2007-01-01,YR2007,East Asia & Pacific,EAS,female,1.26455623741003,26.7615652841908,41.1420926101883,30.2538582207103,61.5928278753749,0.0,0.0,0.0,52.947973518505,1196091052.0,2162104019.0,88.6586925112228
2007-01-01,YR2007,South Asia,SAS,female,0.421318743666177,19.7158896510395,27.5589625631204,46.7297798111056,32.2882715498686,0.0,0.0,0.0,13.4919848164995,607322931.0,1560818860.0,327.107549558563
2007-01-01,YR2007,Europe & Central Asia (excluding high income),ECA,female,3.28850523018215,27.9823023640258,53.5024531440209,18.1188809685818,48.9608894630974,0.0,0.0,0.0,77.5025780251364,182100246.0,394257705.0,17.4265282313522
2007-01-01,YR2007,East Asia & Pacific (excluding high income),EAP,female,1.2133071867583,26.7090564896362,38.0579774208618,33.266797039994,63.1453381776633,0.0,0.0,0.0,49.7454094685816,1073093141.0,1924328623.0,120.920936377996
2008-01-01,YR2008,United States,USA,female,2.02300000190735,20.3120002746582,78.1660003662109,2.16499996185303,58.4580001831055,82.3778991699219,70.0307006835938,54.4782981872559,92.4970016479492,157089439.0,304093966.0,33.2436868537795
2008-01-01,YR2008,United Kingdom,GBR,female,1.37999999523163,22.003999710083,76.9150009155273,1.38100004196167,55.2690010070801,88.5959014892578,81.3526992797852,69.8731994628906,91.7910003662109,31647690.0,61806995.0,255.474703426611
2008-01-01,YR2008,European Union,EUU,female,2.45271738214515,27.3139552950514,67.5678543668265,5.6591941255615,49.7263390708539,80.8333554058085,73.9034746310614,50.8080242386889,87.4753414365953,242270242.0,501808477.0,118.382159133319
2008-01-01,YR2008,Europe & Central Asia,ECS,female,2.80164384544162,27.3487366915379,62.4913277824167,10.3126767399137,49.6733593288101,80.805848542877,73.7830842960809,52.2592948788451,83.7370588160751,420245392.0,881965815.0,32.1398555887927
2008-01-01,YR2008,Canada,CAN,female,2.84800004959106,20.9360008239746,76.6800003051758,3.31299996376038,61.9860000610352,80.9003982543945,75.4224014282227,59.0787010192871,88.5609970092773,18573598.0,33245773.0,3.65598905153236
2008-01-01,YR2008,Colombia,COL,female,2.63700008392334,19.992000579834,61.7719993591309,26.0869998931885,53.7200012207031,0.0,0.0,0.0,51.359001159668,22041055.0,44901544.0,40.4700712032447
2008-01-01,YR2008,Mexico,MEX,female,2.34200000762939,25.746000289917,61.1759986877441,18.0790004730225,42.7949981689453,90.4466018676758,79.9044036865234,79.5136032104492,65.3759994506836,48488143.0,113661809.0,58.4695125903444
2008-01-01,YR2008,Latin America & Caribbean,LCN,female,2.8237481036787,22.2131007630492,60.6519203397809,21.4355815801925,51.5052361070756,88.583670101331,84.3007395951949,76.804104806411,64.9646890319842,270641498.0,582179826.0,29.0483030043972
2008-01-01,YR2008,North America,NAC,female,2.1114594523446,20.377752552322,78.0094173492108,2.28414099154321,58.8177554624482,82.2191207323136,70.6101154313525,54.9726767465936,92.0749691786991,175663037.0,337405012.0,18.4970879854043
2008-01-01,YR2008,East Asia & Pacific,EAS,female,1.34991762012455,26.6569384899507,42.3561439501039,29.1879791347241,61.2635747402966,0.0,0.0,0.0,54.4418140054168,1204998616.0,2177421759.0,89.2871557195245
2008-01-01,YR2008,South Asia,SAS,female,0.401571254480989,19.7999761934585,27.8544847348717,46.4663010193604,31.1034333342514,0.0,0.0,0.0,13.5906859325703,610706303.0,1584359049.0,332.040968635736
2008-01-01,YR2008,Europe & Central Asia (excluding high income),ECA,female,3.15152787494756,28.0031613764413,53.981663939361,17.6082191107777,48.9766784981411,0.0,0.0,0.0,77.8648506063371,183793867.0,395304586.0,17.4734747508788
2008-01-01,YR2008,East Asia & Pacific (excluding high income),EAP,female,1.31007845785909,26.6638447258713,39.3270849093382,32.0714255887499,62.755243047045,0.0,0.0,0.0,51.3149107620816,1081252938.0,1938363936.0,121.804494518658
2009-01-01,YR2009,United States,USA,female,2.09100008010864,18.8840007781982,79.5800018310547,2.22000002861023,58.1450004577637,81.756103515625,68.7220001220703,53.5811996459961,92.3509979248047,157204266.0,306771529.0,33.5363992251367
2009-01-01,YR2009,United Kingdom,GBR,female,1.44200003147125,19.6110000610352,79.2779998779297,1.59500002861023,55.4879989624023,88.4851989746094,80.1092987060547,69.0730972290039,91.4189987182617,31825552.0,62276270.0,257.414417393461
2009-01-01,YR2009,European Union,EUU,female,2.42520087512662,25.9500364783172,68.9409987141767,5.74219221095814,49.9665344250282,80.5501789094939,73.2389571399277,50.2994198217825,87.5738902498587,243012725.0,503317964.0,118.712666635219
2009-01-01,YR2009,Europe & Central Asia,ECS,female,1.96169626769495,26.1763091577028,63.5942688614011,10.5457240314028,49.9082977181392,80.5201947790953,73.1080976731104,51.6546087754293,84.6204915571974,422621540.0,885591814.0,32.2710280523679
2009-01-01,YR2009,Canada,CAN,female,2.76799988746643,19.9409999847412,77.6849975585938,3.30699992179871,61.875,80.4514999389648,74.2267990112305,56.4495010375977,88.0859985351563,18709052.0,33628571.0,3.69808478794217
2009-01-01,YR2009,Colombia,COL,female,2.73300004005432,19.826000213623,61.5559997558594,26.7779998779297,55.1259994506836,81.25,84.0400009155273,67.379997253418,48.7760009765625,22718441.0,45416181.0,40.9339170797657
2009-01-01,YR2009,Mexico,MEX,female,2.21600008010864,24.4090003967285,62.0419998168945,19.1580009460449,43.3330001831055,89.0522003173828,78.8200988769531,78.6628036499023,64.8600006103516,49561825.0,115505228.0,59.4177977828648
