Time,Time Code,Country Name,Country Code,Access to electricity (% of population) [EG.ELC.ACCS.ZS],"Air transport, registered carrier departures worldwide [IS.AIR.DPRT]","Automated teller machines (ATMs) (per 100,000 adults) [FB.ATM.TOTL.P5]","Borrowers from commercial banks (per 1,000 adults) [FB.CBK.BRWR.P3]",CPIA economic management cluster average (1=low to 6=high) [IQ.CPA.ECON.XQ],CPIA financial sector rating (1=low to 6=high) [IQ.CPA.FINS.XQ],CPIA gender equality rating (1=low to 6=high) [IQ.CPA.GNDR.XQ],CPIA macroeconomic management rating (1=low to 6=high) [IQ.CPA.MACR.XQ],CPIA policies for social inclusion/equity cluster average (1=low to 6=high) [IQ.CPA.SOCI.XQ],CPIA property rights and rule-based governance rating (1=low to 6=high) [IQ.CPA.PROP.XQ],Depth of credit information index (0=low to 8=high) [IC.CRD.INFO.XQ],Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Domestic credit to private sector (% of GDP) [FS.AST.PRVT.GD.ZS],Ease of doing business index (1=most business-friendly regulations) [IC.BUS.EASE.XQ],Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],Fixed broadband Internet subscribers (per 100 people) [IT.NET.BBND.P2],Informal payments to public officials (% of firms) [IC.FRM.CORR.ZS],Market capitalization of listed companies (% of GDP) [CM.MKT.LCAP.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],Number of visits or required meetings with tax officials [IC.TAX.METG],Private credit bureau coverage (% of adults) [IC.CRD.PRVT.ZS],Public credit registry coverage (% of adults) [IC.CRD.PUBL.ZS],Tax payments (number) [IC.TAX.PAYM],"Taxes on income, profits and capital gains (% of total taxes) [GC.TAX.YPKG.ZS]",Telephone lines (per 100 people) [IT.MLT.MAIN.P2],Time required to enforce a contract (days) [IC.LGL.DURS],Time required to obtain an operating license (days) [IC.FRM.DURS],Time required to register property (days) [IC.PRP.DURS],Time required to start a business (days) [IC.REG.DURS],Time to prepare and pay taxes (hours) [IC.TAX.DURS],Time to resolve insolvency (years) [IC.ISV.DURS]
2012,YR2012,"Egypt, Arab Rep.",EGY,99.7,92303,10.09518689289,76.2133770128404,..,..,..,..,..,..,..,73.0565004563468,27.388449729504,..,1658.77004197669,2.60640941720223,..,21.1838728826058,110.23255976031,..,16.4,4.3,29,43.9925750928113,9.74510830409126,1010,..,88,12.5,392,2.5
2011,YR2011,Algeria,DZA,98.9572982788086,53286,6.06969529493461,38.8797662591027,..,..,..,..,..,..,..,-4.51411794102887,13.7155106310709,..,1118.50880991021,2.66367130208353,..,..,96.7309982374042,..,0,0.3,27,65.4470982714793,8.30899708247448,630,..,55,24,451,1.3
2011,YR2011,Argentina,ARG,99.2161636352539,90214.5205338809,47.5167928261694,322.652819217165,..,..,..,..,..,..,..,26.4659610716203,14.0087151168124,..,2901.27352075512,10.9754333732011,..,8.22006946059374,145.768791272145,..,100,35.9,9,20.7779491091473,23.3395425519036,590,..,51.5,24,415,2.4
2011,YR2011,Australia,AUS,100,593145.002471011,170.46680805015,..,..,..,..,..,..,..,..,151.418032134396,122.542709256201,..,10627.2938650379,24.6977297261421,..,85.9358762654865,105.823899937895,..,100,0,11,71.1375170967764,47.0333386877703,395,..,4.5,2.5,109,1
2011,YR2011,Austria,AUT,100,166729.997287091,113.803847749333,..,..,..,..,..,..,..,..,132.087437517061,96.0610992869862,..,8425.16775320399,24.7959068845551,..,19.778590338839,153.933656616702,..,51.6,1.7,12,45.9508540952659,40.0479251203093,397,..,20.5,25,170,1.1
2011,YR2011,Belgium,BEL,100,131577,93.2357081942076,695.792335495931,..,..,..,..,..,..,..,114.000743327135,54.9621570519931,..,8021.90926943999,32.1777198991418,..,43.5136947630827,113.464449509733,..,0,72.6,11,58.4334680798146,42.0795157904467,505,..,64,4,131,0.9
2011,YR2011,Bangladesh,BGD,59.6,26535,3.60385845012124,86.6868808608911,3.5,3,3.5,3.5,3.4,3,..,61.2842378400854,42.4702411629772,..,257.634373156657,0.304394885188747,..,37.0804526859059,54.8162235859633,..,..,..,..,27.6005365300535,0.635233466913634,..,..,..,..,..,..
2011,YR2011,Brazil,BRA,99.328691,970561,115.748888397511,233.493071024576,..,..,..,..,..,..,..,95.1554468543532,58.0784911048748,..,2416.46284828101,8.97546341906912,..,46.9740650049287,117.95330092774,..,..,..,..,46.4356424171479,21.6551171259143,..,..,..,..,..,..
2011,YR2011,Canada,CAN,100,1245743.61579713,207.552398993994,..,..,..,..,..,..,..,..,..,..,..,15642.9677504267,32.6665580346546,..,106.945137918548,77.7101066742037,..,100,0,8,77.3715551862623,52.9088855947988,570,..,6.5,5.5,131,0.8
2011,YR2011,China,CHN,99.7487258911133,2538667,30.1745765536452,..,..,..,..,..,..,..,..,140.603051388847,122.75368778659,..,3298.00391331196,11.4434558303797,..,45.0588845388511,72.1219183898949,..,..,..,..,27.1390236976073,20.8496610522198,..,..,..,..,..,..
2011,YR2011,Colombia,COL,96.6936,237570.829047845,31.6730045156356,183.337277066944,..,..,..,..,..,..,..,65.1436763993678,44.7185468802224,..,1121.39110419658,7.21478988160446,..,60.0138443292619,99.55561321971,..,71.2,0,10,25.8843532450222,15.3571322521347,1346,..,16,11,193,1.7
2011,YR2011,Denmark,DNK,100,..,61.0472358166948,..,..,..,..,..,..,..,..,237.777160511876,187.241005515325,..,6165.97361994424,38.3896785758874,..,..,128.485548569706,..,7.3,0,10,49.8985797863811,44.4478855241737,410,..,15,6,135,1
2011,YR2011,Ethiopia,ETH,23,57728,0.316792250374538,1.796528851874,3.66666666666667,3,3,3,3.7,3,..,..,..,..,52.6060039297807,0.00705522362182598,4,..,15.6881376159736,2.3,0,0.2,30,26.1701854499896,0.920641716398978,530,13.5,52,40,198,3
2011,YR2011,Finland,FIN,100,144467,36.4641558949165,..,..,..,..,..,..,..,..,189.430027073841,89.8912474792883,..,15710.9737593054,29.8001091804747,..,..,165.886037405631,..,20.5,0,8,28.8886085530466,20.0399239818884,375,..,14,14,93,0.9
2011,YR2011,France,FRA,100,754292,109.112336605463,..,..,..,..,..,..,..,..,145.879140231902,96.8263221997611,..,7232.98023385141,35.9136649324366,..,54.3074198972564,94.4310423138876,..,0,43.3,9,48.2903795744529,63.731797148115,390,..,74,6.5,132,1.9
2011,YR2011,Germany,DEU,100,1021899.93850367,121.057489977367,..,..,..,..,..,..,..,..,161.966764331587,84.5980200657018,..,7281.27217417162,33.6781856026356,..,31.5219602902159,112.313764873543,..,100,1.3,12,38.3012431899381,63.5085535148525,394,..,52,14.5,221,1.2
2011,YR2011,Greece,GRC,100,125477.119829729,74.6997209284917,..,..,..,..,..,..,..,..,156.009638526013,117.155155119562,..,5389.33312225532,21.5733526047236,..,11.7370207162526,106.173439886263,..,82.4,0,8,32.7184402284514,50.2937325814456,1100,..,20,11,224,2
2011,YR2011,India,IND,67.6,695626,8.85184688517937,..,4,4,3,4.5,3.6,3.5,..,76.1459100050799,51.2892331325282,..,698.547812717171,1.07046194060836,..,55.2471374840996,71.6674676818529,..,..,..,..,54.814369102381,2.63264211717219,..,..,..,..,..,..
2011,YR2011,Iraq,IRQ,98,9697,2.11267226093658,..,..,..,..,..,..,..,..,-0.518036159165297,5.41445203995753,..,1272.73087733676,..,31.8,..,80.4329352619041,2,0,0,15,..,5.65448042085724,520,19.4,51,30.5,312,..
2011,YR2011,Ireland,IRL,100,635065,88.2819424762984,..,..,..,..,..,..,..,..,227.475124352068,115.529765049561,..,5657.53815868879,22.9653159764156,..,45.3492735543382,105.2282867486,..,100,0,9,51.7976599770795,43.8934546739047,650,..,37,13,76,0.4
2011,YR2011,Indonesia,IDN,94.83,599692.276092406,16.4483748090146,292.465066681644,..,..,..,..,..,..,..,36.550140252786,30.0821993577662,..,678.644292644355,1.11367332193602,..,43.6864933555571,101.667880637153,..,..,..,..,49.3345722609896,15.7168496163717,..,..,..,..,..,..
2011,YR2011,Israel,ISR,100,47195,79.5788465132387,909.587457679597,..,..,..,..,..,..,..,89.8671926781494,69.0400014233688,..,6930.0007726184,24.8260682641601,..,59.9852925642905,121.552050569881,..,100,0,33,41.9542970994971,46.2426279341938,890,..,144,19,235,3
2011,YR2011,Japan,JPN,100,812928,128.575691556251,..,..,..,..,..,..,..,..,322.984815434037,159.616272949189,..,8099.59869517261,27.7779877559853,..,54.005839726427,103.311709883878,..,..,..,..,54.1498297093097,50.3235852370685,..,..,..,..,..,..
2011,YR2011,"Korea, Rep.",KOR,100,282239,281.267724767341,..,..,..,..,..,..,..,..,153.165399747004,138.133292813509,..,10129.9570868187,35.9023910486551,..,82.841580530572,105.552624252586,..,100,0,13,45.3061447643633,59.2395296146266,230,..,9,7,225,1.5
2011,YR2011,Italy,ITA,100,328771.58001328,101.528124558577,462.248244386769,..,..,..,..,..,..,..,164.120481752594,94.7090160027442,..,5514.80361496787,22.6216968899009,..,18.9556679593509,160.711223401889,..,100,23,14,52.8652879254253,36.9904572677789,1210,..,25,7,285,1.8
2011,YR2011,Kuwait,KWT,100,31753,50.263293585543,175.808252437039,..,..,..,..,..,..,..,59.3890707477489,60.8062481769682,..,15786.3349723962,1.47286897012928,..,..,154.624918247938,..,29,10.9,12,..,16.1293567542481,566,..,50,32.4,98,4.2
2011,YR2011,Malaysia,MYS,99.5673446655273,336401,53.5897449435328,381.265044366933,..,..,..,..,..,..,..,124.408425454643,108.425936705379,..,4104.88823378055,8.75393328082906,..,132.781076170326,128.029111656145,..,83.4,49.4,13,70.3110056714979,15.7949355071854,425,..,50,8.5,133,1.5
2011,YR2011,Mexico,MEX,99.2483596801758,386063.994109534,43.7180708883002,..,..,..,..,..,..,..,..,44.0942440113933,24.5543391204,..,2153.7153697778,9.71203908720577,..,34.6203678944421,79.4216470722311,..,..,..,..,52.6230302547929,16.7913318880457,..,..,..,..,..,..
2011,YR2011,Netherlands,NLD,100,293885.839797724,56.5149863511541,..,..,..,..,..,..,..,..,223.979861793828,115.827074703635,..,7060.05376840719,38.8241992203861,..,66.5322150112788,118.475871604723,..,83.2,0,9,47.2203371737489,42.618146308401,514,..,5.5,8,124,1.1
2011,YR2011,Nigeria,NGA,55.9,68014.2763449768,11.9369619859343,..,4,3.5,3,4,3.3,2.5,..,22.1494914039395,12.4763135563482,..,150.131624415949,..,..,9.47880449875792,58.428914821629,..,..,..,..,91.8667362560891,0.441686465442196,..,..,..,..,..,..
2011,YR2011,New Zealand,NZL,100,206937,76.3740454242714,..,..,..,..,..,..,..,..,..,..,..,9458.48540145985,26.6614460326388,..,26.1921147378527,109.090127230322,..,100,0,8,60.260895946243,42.5496761811213,216,..,1,0.5,172,1.3
2011,YR2011,Norway,NOR,100,..,54.4664708454926,..,..,..,..,..,..,..,..,125.326182015234,125.611793594217,..,23510.3838252016,36.0917981362662,..,44.2907803338956,115.721820399608,..,100,0,4,58.0795078577337,30.766604784749,400,..,3,6,87,0.9
2011,YR2011,Pakistan,PAK,91.37,72695,4.86313708194306,26.7556835078637,2.83333333333333,3.5,2.5,2.5,3.1,2.5,..,42.708005921008,18.1263337413058,..,455.322413881644,0.669578850879556,..,15.2480567625697,62.516851335567,..,..,..,..,37.0676262368529,3.28486904371069,..,..,..,..,..,..
2011,YR2011,Peru,PER,89.707491,100131,30.9104714878829,130.660977120239,..,..,..,..,..,..,..,19.0627389879368,27.143958357854,..,1241.66712561621,4.07179922008708,..,47.669633183666,109.077375667041,..,36,28.5,9,44.5163090510641,10.9221948973167,428,..,7.5,26.5,309,3.1
2011,YR2011,Poland,POL,100,82052,53.8688670578895,..,..,..,..,..,..,..,..,65.9132742413953,51.3888605229432,..,3879.542093812,18.1940441085655,..,26.1414175838512,130.895048079057,..,74.8,0,30,24.1087781954168,17.8821233201779,830,..,150,39,298,3
2011,YR2011,Qatar,QAT,100,109525,50.692202617561,214.890627732534,..,..,..,..,..,..,..,72.4066439933061,39.7530248795648,..,14761.374429191,8.43219501099867,..,..,117.938591862725,..,0,32.2,3,..,15.8294801270866,570,..,13,8.7,36,2.8
2011,YR2011,Philippines,PHL,85.1726226806641,225789.683645565,16.8330898465341,..,..,..,..,..,..,..,..,51.9801599739081,31.8683202165937,..,645.437968117279,1.87976356331801,..,73.643325178607,98.8579255596836,..,8.2,0,47,47.581322101326,3.73218711487675,962,..,35,36,195,5.7
2011,YR2011,Russian Federation,RUS,100,596042,116.891858891649,..,..,..,..,..,..,..,..,36.7529301396338,41.5820232325533,..,6485.76084470892,12.3093083238755,..,38.1912260562245,142.221119099379,..,..,..,..,3.63119201090073,30.8182548987817,..,..,..,..,..,..
2011,YR2011,Saudi Arabia,SAU,100,193536,58.5422589430689,172.670308168322,..,..,..,..,..,..,..,-4.10205360915813,34.1007294458148,..,8023.5441436758,6.91074303368296,..,50.4847559098561,191.231538188584,..,16,0,14,..,16.4075172409397,635,..,8,27.3,79,..
2011,YR2011,Singapore,SGP,100,144696.875455373,61.9953885117007,1045.60948413731,..,..,..,..,..,..,..,88.1215875488892,105.987677724026,..,8651.75527539466,27.2062475838082,..,216.791449558528,150.584899547277,..,53.8,0,6,44.6308630098612,38.9894391768806,150,..,19,2.5,85.5,0.8
2011,YR2011,Spain,ESP,100,535074,146.893435840764,..,..,..,..,..,..,..,..,248.931149452239,166.752643049786,..,5599.37737439498,23.8073208678446,..,69.2836660595816,112.111433384259,..,11.4,54.7,9,44.845287323542,42.3990694520969,515,..,13,29,187,1.5
2011,YR2011,Sweden,SWE,100,..,45.2025922772868,..,..,..,..,..,..,..,..,152.466117902071,126.413473584721,..,14030.1631469203,31.9828178897456,..,..,121.005521719453,..,100,0,6,17.8156884528576,47.3510790108317,476,..,7,16,122,2
2011,YR2011,Switzerland,CHE,100,244994,98.9521769062098,..,..,..,..,..,..,..,..,174.814726407304,159.964921228736,..,7928.19066988289,38.8168295226697,..,155.73914817201,127.138723152277,..,27.3,0,19,38.196733420233,61.7718781890646,420,..,16,18,63,3
2011,YR2011,Thailand,THA,98.7164154052734,227322,87.3126670501279,250.825577951187,..,..,..,..,..,..,..,148.208079780741,130.673076643975,..,2283.35115007183,5.76779579722414,..,72.4043274200147,114.688065904804,..,41.7,0,21,46.0941310775216,9.86374526452119,479,..,7,32,264,1.5
2011,YR2011,Turkey,TUR,99.9107818603515,420222,58.7916483550111,816.395290221141,..,..,..,..,..,..,..,66.6508889811776,49.4240615549516,..,2696.31480032102,10.3411297631892,..,23.6719344388318,88.9827407109888,..,60.5,23.8,11,29.1571443328156,20.7205543209659,420,..,7,7,226,3.3
2011,YR2011,Ukraine,UKR,99.9850463867188,76652.2681818182,84.2638711377835,..,..,..,..,..,..,..,..,87.2741059498073,71.0750423247489,..,3662.44330625453,6.95621082243456,..,15.7232848885877,121.941606633464,..,17,0,135,25.3013847207338,27.8234061395102,378,..,117,25,657,2.9
2011,YR2011,United Arab Emirates,ARE,100,269521,55.6454006182081,..,..,..,..,..,..,..,..,82.1486837068195,63.6079858924493,..,10612.4260952035,9.99677715992263,..,26.728180556537,135.225538269064,..,29.2,9,14,..,21.0493083001104,537,..,10,13.2,12,3.2
2011,YR2011,United Kingdom,GBR,100,1062692,123.456977221244,53.7027973433616,..,..,..,..,..,..,..,197.157131871533,173.234519616993,..,5471.92413249939,32.2649957260311,..,..,120.921520540642,..,100,0,8,48.2987466177923,52.1099691120221,399,..,28.5,11.5,110,1
2011,YR2011,United States,USA,100,10057768,..,..,..,..,..,..,..,..,..,231.02593255694,177.853644934612,..,13243.2977752712,28.3930590462303,..,100.791220682455,95.6125019258475,..,..,..,..,92.0534372024164,46.0756686645457,..,..,..,..,..,..
2011,YR2011,Vietnam,VNM,99,135905.672936536,19.82897547234,..,4,3,4.5,3.5,4,3.5,..,110.215859965178,101.79900614415,..,1095.83718279948,4.29153625218764,..,15.9173966110947,142.355570721102,..,0,29.8,44,37.9882015264802,11.3765997301956,400,..,57.5,36,941,5
2011,YR2011,"Hong Kong SAR, China",HKG,100,173112,49.619459752319,..,..,..,..,..,..,..,..,207.14017834711,202.292745511598,..,5959.89592171503,32.5369401831211,..,908.616284735038,216.435386434544,..,86.3,0,3,..,61.4540573168134,385,..,27.5,2.5,78,1.1
2011,YR2011,Kazakhstan,KAZ,99.7974683544304,40916,64.796572426333,..,..,..,..,..,..,..,..,39.3358921269247,35.1440329534447,..,4892.7351911715,7.16869561456518,..,11.7000044476354,151.620254959039,..,37.6,0,6,46.5025305538892,25.6244526165679,370,..,40,25,178,1.5
2011,YR2011,Morocco,MAR,92.9881286621094,69940.912476723,21.2916622503278,..,..,..,..,..,..,..,..,108.766555070858,70.4520564191278,..,823.888305433216,1.81140693931733,..,59.275534042657,111.245442358054,..,14.6,0,17,35.8330888354905,10.8527198311394,510,..,77,12,238,3.5
2011,YR2011,Czech Republic,CZE,100,61476,43.7875871346996,..,..,..,..,..,..,..,..,68.245666878628,48.6651271581938,..,6298.72767835026,23.7408237425269,..,..,124.59130556553,..,95.7,6.1,8,31.5509447687005,20.8530554566,611,..,26,15.5,386,3.2
2011,YR2011,Hungary,HUN,100,120826.212389811,57.7027483339465,..,..,..,..,..,..,..,..,76.8049387707544,58.8334109758516,..,3898.82314267127,23.3688050882766,..,13.3347738947529,118.101597016994,..,16.1,0,13,28.5193387232822,29.6348004142974,605,..,16.5,5,277,2
2011,YR2011,Portugal,PRT,100,129004,191.172697824911,389.615471695376,..,..,..,..,..,..,..,204.786290393857,156.196483535032,..,4848.27933727111,21.1102713986295,..,25.1903323376531,116.086700366012,..,21.5,86.2,8,40.0775998328501,42.7521874614718,547,..,1,5.5,275,2
2011,YR2011,Romania,ROU,100,57823,64.8424347844993,228.327793271043,..,..,..,..,..,..,..,49.1535342214672,39.1090690350395,..,2639.03343377907,16.1787578918351,..,7.60650819410798,115.409442098832,..,42,15.2,113,31.5778280704114,23.0621771572388,512,..,14,12,224,3.3
2011,YR2011,South Africa,ZAF,84.7,191506.866330359,58.0485172605421,..,..,..,..,..,..,..,..,171.536400283415,139.602309321643,..,4543.6284845436,1.73543624581247,..,189.272838226897,122.456361336271,..,52,0,8,56.029799619624,9.28754965509783,600,..,23,45,197,2
2011,YR2011,"Egypt, Arab Rep.",EGY,99.8531723022461,78726.0909090909,9.01317941789569,75.5181013972399,..,..,..,..,..,..,..,74.610260015818,31.1549232899382,..,1658.9644495261,2.14819719968533,..,20.6988496680767,97.1216691472765,..,13.7,3.5,29,46.6454316184939,10.1449748963187,1010,..,88,12.5,433,2.5
2010,YR2010,Algeria,DZA,98.8849716186523,53088,5.89580791320884,34.4314801756692,..,..,..,..,..,..,..,-6.62664871583612,15.2082411343057,..,1012.69083578198,2.49185737151077,..,..,90.7594397717658,..,0,0.2,27,63.559435016471,8.09225420810337,630,..,55,24,451,1.3
2010,YR2010,Argentina,ARG,98.82,92847.5065402624,41.9075892170065,300.85430809919,..,..,..,..,..,..,..,25.3323186486328,12.6901062454749,..,2847.25684177929,9.77161082497578,18.2,15.0863203529933,138.468978509039,4.1,100,30.8,9,19.1640482307239,24.0496669297746,590,176.1,51,24,453,2.4
2010,YR2010,Australia,AUS,100,572906,168.656399783742,..,..,..,..,..,..,..,..,154.042992352495,125.701617057129,..,10726.9281831902,24.9095120158784,..,127.111834162587,101.71760805032,..,100,0,11,69.9974921489289,48.0333149126513,395,..,4.5,2.5,109,1
2010,YR2010,Austria,AUT,100,176195,112.918310809651,..,..,..,..,..,..,..,..,135.058647506102,98.5283239444692,..,8382.71115445338,24.3806472548169,..,32.159809312936,145.553795867252,..,40.6,1.4,12,45.7843470528561,40.4045256398107,397,..,20.5,25,170,1.1
2010,YR2010,Belgium,BEL,100,127677.532209862,91.7612284874269,570.269202343555,..,..,..,..,..,..,..,113.679110272377,56.4964989092044,..,8393.94962326946,30.8366713932931,..,55.5738567138244,111.110074022243,..,0,57.2,11,57.3671846948504,42.416040825181,505,..,79,4,131,0.9
2010,YR2010,Bangladesh,BGD,55.26,19299.8261758691,2.0534839131174,85.1888527482605,4,3.5,4,4,3.6,3,..,57.4080354972116,40.9613226292342,..,239.830531500607,0.272475482635448,..,36.100974188099,44.6429759407979,..,..,..,..,25.9819162701816,0.841793992316826,..,..,..,..,..,..
2010,YR2010,Brazil,BRA,98.883056640625,841793,118.356731940034,203.693376898156,..,..,..,..,..,..,..,93.3887029495729,52.7646576277272,..,2361.05594054733,7.16522222278513,..,69.9708225535385,100.067942853124,..,..,..,..,44.6447974108549,21.4137281230672,..,..,..,..,..,..
2010,YR2010,Canada,CAN,100,1234528.61925597,218.155707363751,..,..,..,..,..,..,..,..,..,..,..,15269.5725962979,31.6579592742685,..,134.567258459727,75.5821093172259,..,100,0,8,76.1917185917309,53.8329442634404,570,..,6.5,5.5,131,0.8
2010,YR2010,China,CHN,99.7,2377789,24.6675793633286,..,..,..,..,..,..,..,..,142.19877114735,126.300287949002,..,2943.58995443689,9.29115837213457,..,66.0234529807259,63.173361051305,..,..,..,..,25.4198333863203,21.6497073309014,..,..,..,..,..,..
2010,YR2010,Colombia,COL,96.788995,226094,34.0124119267588,165.117360277065,..,..,..,..,..,..,..,65.9885572670662,43.7030055351427,..,1077.98456891626,5.75597242194074,2.8,72.6440870857411,96.8630145974908,2.2,63.1,0,21,31.0911785567278,15.6499625844686,1346,25.6,21,11,208,3
2010,YR2010,Denmark,DNK,100,..,63.1386169648644,..,..,..,..,..,..,..,..,234.093110375576,193.03969350487,..,6327.50645629896,38.0281786491214,..,..,115.589024642276,..,5.4,0,10,50.2357269244847,47.0536886364406,410,..,41,6,135,1.1
2010,YR2010,Ethiopia,ETH,25.0334053039551,48783,0.29763729561991,1.77262509916197,3.66666666666667,3,3,3.5,3.6,3,..,..,..,..,48.2653492761395,0.00468286769376577,..,..,7.81504143488448,..,0,0.1,30,26.5196439455506,1.03632192725717,530,..,52,20,198,3
2010,YR2010,Finland,FIN,100,132408.28422807,36.8311579628557,..,..,..,..,..,..,..,..,152.249064671299,88.6264029930518,..,16484.0942753711,29.0619335634582,..,..,156.361179041564,..,14.9,0,8,28.0538331857016,23.2957656498158,375,..,14,14,243,0.9
2010,YR2010,France,FRA,100,738003.426442238,106.00658752598,..,..,..,..,..,..,..,..,143.848134280297,95.8849068981987,..,7734.72678262139,33.853884874896,..,72.3343859395998,91.6833077515988,..,0,33.3,9,45.7707103800185,64.4520087823041,390,..,74,6.5,132,1.9
2010,YR2010,Germany,DEU,100,971803.431596833,116.682127352941,..,..,..,..,..,..,..,..,164.797562847376,87.9541948636853,..,7264.32259073555,32.3407126924189,..,41.8401956336753,109.277748868484,..,98.4,1,12,37.7811251281408,65.3935850129276,394,..,52,14.5,215,1.2
2010,YR2010,Greece,GRC,100,136382.257932753,78.480424781041,..,..,..,..,..,..,..,..,147.55911362408,111.595976190343,..,5333.43955553561,19.6806920842687,..,22.5768519718016,107.397436922315,..,61.5,0,8,34.9157364850077,51.5297433471329,1030,..,20,19,224,2
2010,YR2010,India,IND,76.3,623196.778558652,7.26843048829514,..,4,4,3.5,4.5,3.7,3.5,..,74.2567540386733,51.1351494472875,..,642.111615380326,0.892784109478773,..,98.5037258442619,61.1049389725968,..,..,..,..,55.2063368773579,2.85057273900001,..,..,..,..,..,..
2010,YR2010,Iraq,IRQ,98.4866027832031,7692,2.14626093749904,..,..,..,..,..,..,..,..,-1.24640077475789,5.39309563014871,..,1195.99381081655,0.0101324002726549,..,..,75.625375028025,..,0,0,15,..,5.59310770533446,520,..,51,30.5,312,..
2010,YR2010,Ireland,IRL,100,601262,90.2947417146001,..,..,..,..,..,..,..,..,236.13219101551,133.165456571585,..,5927.86867990233,22.0440862706314,..,27.1988923270419,101.61113378034,..,100,0,9,50.9231652944555,44.9105324310212,515,..,36.5,13,76,0.4
2010,YR2010,Indonesia,IDN,94.15,520932.081983182,13.0283433222717,267.733697504669,..,..,..,..,..,..,..,34.1824385106985,27.2530411349395,..,634.176089773964,0.940242962964967,..,47.7275708008012,87.1213273081293,..,..,..,..,49.362995242684,16.8771099937139,..,..,..,..,..,..
2010,YR2010,Israel,ISR,100,47829,73.3714116006115,885.797829670262,..,..,..,..,..,..,..,88.906700809607,68.6739731072346,..,6953.27666719135,23.7275751185806,..,97.4335326583474,122.691224123376,..,88.2,0,33,41.0180675531931,45.8930624313978,890,..,144,19,235,3
2010,YR2010,Japan,JPN,100,934487.439462563,130.927588361099,..,..,..,..,..,..,..,..,313.828538292335,159.892828778551,..,8594.90903412197,26.5276399356702,..,67.1527774249836,95.9045730901175,..,..,..,..,53.1509683507978,51.0445678220495,..,..,..,..,..,..
2010,YR2010,"Korea, Rep.",KOR,100,280427,265.375420845451,..,..,..,..,..,..,..,..,151.040820653944,135.927775608785,..,9716.12608051578,34.6988523668313,..,99.7635559372943,102.450688260041,..,93.3,0,15,42.0497231166541,57.601470187742,230,..,9,14,250,1.5
2010,YR2010,Italy,ITA,100,335280,99.9348503460287,448.077938916121,..,..,..,..,..,..,..,160.457820730196,93.4432814412085,..,5493.71103670054,21.9287967898507,..,25.1785536443318,156.816324552999,..,80.5,16.6,14,54.2524571898874,37.7305203748607,1210,..,25,7,285,1.8
2010,YR2010,Kuwait,KWT,100,41848,50.038962629756,180.111597311448,..,..,..,..,..,..,..,75.2844642085184,74.6393916400386,..,16722.6857962238,1.53431375982586,..,..,132.722976648745,..,29.6,10.9,12,..,17.3250040108963,566,..,56,35.4,98,4.2
2010,YR2010,Malaysia,MYS,99.2892303466797,302185.222466875,53.7013852538859,378.467274607808,..,..,..,..,..,..,..,123.291265588347,107.122752573885,..,4159.63993540334,7.46221696852931,..,160.259804735621,120.440921762009,..,100,62,12,66.4600510421515,16.3978109359931,585,..,50,17.5,145,2.3
2010,YR2010,Mexico,MEX,99.236696,445796.033023162,44.1110331858149,..,..,..,..,..,..,..,..,43.64484358727,23.3288218265877,..,1963.31468760871,9.0205936993584,11.6,42.951850003333,77.8932133388418,3,..,..,..,50.5825433347323,16.978198771842,..,54,..,..,..,..
2010,YR2010,Netherlands,NLD,100,268542.005768021,57.786032911865,..,..,..,..,..,..,..,..,218.267586364155,115.054662460888,..,7006.27382053053,37.9370106558703,..,79.0419839566815,114.961909838669,..,100,0,9,47.1676137628155,43.3497331431907,514,..,5.5,8,131,1.1
2010,YR2010,Nigeria,NGA,48,61789,11.2195819674795,..,4.16666666666667,3.5,3,4,3.2,2.5,..,18.7976770162298,15.4215590668867,..,136.361692098515,0.062497847671567,..,13.6958929320649,55.0502877566554,..,..,..,..,93.5547961535405,0.662283085573753,..,..,..,..,..,..
2010,YR2010,New Zealand,NZL,100,207872,72.2191634426375,..,..,..,..,..,..,..,..,150.680642801593,142.325078403807,..,9601.90314202312,24.9882038286871,..,29.6866165547194,107.778791239117,..,100,0,8,63.486338403731,43.0199846134906,216,..,1,0.5,172,1.3
2010,YR2010,Norway,NOR,100,..,55.2461511072911,..,..,..,..,..,..,..,..,125.968996880565,128.208890717223,..,24890.9240104621,35.2721660262495,..,68.8107670014858,114.601428852706,..,100,0,4,55.0000574983613,33.717583615473,400,..,3,6,87,0.9
2010,YR2010,Pakistan,PAK,89.8137741088867,64932,4.39704363218735,27.4517833985437,2.83333333333333,3.5,2,2.5,2.9,3,..,46.1867378320812,21.412917545858,..,465.161323526261,0.462878844723559,..,21.4237381661097,58.1529890722091,..,..,..,..,36.1418324178751,3.56419354665088,..,..,..,..,..,..
2010,YR2010,Peru,PER,88.123061,84408.1153236815,26.54099974794,120.142580159169,..,..,..,..,..,..,..,18.8688651728148,25.3673549283461,..,1094.31427069013,3.17462462780412,21.4,70.052345039157,99.119969648984,2.7,33.3,25.5,9,40.0261205434692,10.7575477691806,428,46.5,7.5,27.5,380,3.1
